"X","pop","equar","first_date","equar_date","lambdaValues","tau","beta","c","omega","theta","r","deltaA","epsT","deltaS","E0","IA0","IS0","startProjection_date","FittedTo","Convergence","fitness","distance","Geographical.Level","Geographical.Place","C0","mu","popMultiplier","area"
284,22199,"30;58;89;119;150;180;211","2021-01-02","2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.943551844522274;0.947320049839903;0.948246684679569;0.948354765812831;0.949481066809381;0.949481066809381",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",12.4989582321379,1,1,"2021-06-01","Cumulative",0,0.412518720007362,7.19867490395538,"muncity","La paz",1,4.05479e-05,0.75,160304000
285,33437,"28;59;89;120;150;181;212;240;271;301;332;362;393","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.706496889397162;0.28120861821231;0.832852880721217;0.285033064577939;0.667282862230579;0.777207359096216;0.438965074396956;0.636603925825824;0.0298051777281075;0.259627026907859;0.767775947357492;0.767775947357492",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.994843327403097,2.14562069696596,"muncity","Loreto",1,4.05479e-05,0.75,160305000
286,65013,"28;59;89;120;150;181;212;240;271;301;332;362;393","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.468265830446108;0.95;0.211264069536691;0.0157711248122037;0.265017655444412;0.875458639015058;0.540509448429877;0.553013974354318;0.217851596756428;0.434407761875285;0.736104315306487;0.736104315306487",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.997682310696199,10.264962594539,"muncity","Prosperidad ",2,4.05479e-05,0.75,160306000
167,36727,"29;60;90;121;151;182;213;241;272;302;333;363;394","2020-07-03","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949999542758831;0.95;0.301898676679386;0.105576162159695;0.285351470391023;0.548007062738874;0.650528157349982;0.95;0.415512833186474;0.109183368614147;0.188569113639477;0.827165703086311;0.827165703086311",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.998786877875927,2.83703252646592,"muncity","Rosario",1,4.05479e-05,0.75,160307000
168,58644,"30;60;91;121;152;183;211;242;272;303;333;364","2020-08-02","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.787293361127095;0.0678573053600006;0.746548617317087;0.316436324158462;0.458674635327779;0.653886414349425;0.728168934864521;0.520690338401493;0.183926085930355;0.400232232102165;0.877764971759426;0.877764971759426",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.998178821812755,10.8065527254397,"muncity","San francisco",1,4.05479e-05,0.75,160308000
287,25262,"6;36;67;97;128;159;187;218;248;279;309;340","2020-08-26","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.927446617550293;0.95;0;0.179087284725933;0.769694944989401;0.95;0.358865908226785;0;0.426667338692285;0.380729488318723;0.531943555365341;0.531943555365341",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.994933478406669,4.57017062633458,"muncity","San luis",2,4.05479e-05,0.75,160309000
169,21029,"28;58;89;119;150;181;209;240;270;301;331;362","2020-08-04","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.44059878515219;0.409321705076093;0.457235179188653;0.357588114334852;0.6869956223621;0.771744553484285;0.6089947338036;0.178245144208517;0.150410276758093;0.95;0.95",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.996897657218932,3.64271248975072,"muncity","Santa josefa",1,4.05479e-05,0.75,160310000
288,30190,"25;55;86;116;147;178;206;237;267;298;328;359","2020-08-07","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.660124966849455;0.558169340810207;5.93195225588818e-08;0.43869186710564;0.938968913435953;0.185160966528121;0.802452611620849;0;0.276148453541624;0.64326979828955;0.64326979828955",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.995962418456167,4.10900710205081,"muncity","Talacogon",1,4.05479e-05,0.75,160311000
170,40568,"4;35;66;96;127;157;188;219;247;278;308;339;369;400","2020-06-27","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949945659131489;0.949553463115342;0.78526512546229;0.933532811395892;0;0;0.268025859786976;0.684935913333268;0.818438650273018;0.252554277201634;0.558788549103324;0.308915136503225;0.526608859917705;0.526608859917705",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1.11091677744433,1,"2021-06-01","Cumulative",0,0.994790514419562,5.06098664597514,"muncity","Trento",1,4.05479e-05,0.75,160312000
375,34387,"4;35;65;96;126;157;188;216;247;277;308;338;369","2020-07-28","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949999999980386;0.907188176576217;0.453833180558001;0.470624907225091;0.486291403545874;0.901971995045851;0.662820758724738;0;0.666875729591416;0;0.264314197092791;0.77536583131621;0.77536583131621",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.997020656233533,3.25656414751157,"muncity","Veruela",1,4.05479e-05,0.75,160313000
376,23952,"1;32;63;93;124;154;185;216;244;275;305;336;366;397","2020-06-30","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.938455705194455;0.95;0.95;0.94924073821121;0.00902261734181646;0.00442812710081097;0.351941833152242;0.817266899345349;0;0.95;0.0563675637085823;0;0.616809274412638;0.616809274412638",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.997525805566635,3.51969581218301,"muncity","Sibagat",1,4.05479e-05,0.75,160314000
171,13074,"6;37;68;98;129;159;190;221;249;280;310;341;371;402","2020-06-25","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.949733490662599;0.652196014411453;0.744435883471314;0;0.705356669697489;0.824271417327898;0.272727885117616;0.285126419153307;0.910450080570748;0.390693629868221;0;0.806881143073867;0.806881143073867",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.993439012222538,1.03710037429159,"muncity","Alegria",1,4.05479e-05,0.75,166701000
289,11829,"10;41;71;102;132;163;194;222;253;283;314;344;375","2020-07-22","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.939919160689529;0.95;0.235715396507586;0.361692693729162;0.676170315619197;0.909993944748365;0.689134261357249;0;0.269168464486985;0.688205177072912;0.195905351407273;0.621263220632931;0.621263220632931",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.996286460155504,1.0692110963957,"muncity","Bacuag",3,4.05479e-05,0.75,166702000
290,26763,"5;36;67;97;128;158;189;220;248;279;309;340;370;401","2020-06-26","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.848590002912872;0.95;0.949999999999791;0.269168257127091;0.311785814177425;0.259334951255872;0.614801165352063;0.95;0.0163855071145087;0.218034197000079;0.475247570046715;0.47386855937263;0.460938287633092;0.460938287633092",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.988911373026221,10.7205836940411,"muncity","Claver",7,4.05479e-05,0.75,166706000
291,19426,"9;40;70;101;131;162;193;221;252;282;313;343;374","2020-07-23","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.914743021899802;0.95;0.495419717365948;0.00202994754270618;0.779220020472528;0.260790811434933;0.512020363887378;0.95;0.41899913140508;0.726460626421707;0;0.306802488138399;0.306802488138399",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.985239962623447,1.80476655516652,"muncity","Dapa",1,4.05479e-05,0.75,166707000
172,15020,"28;59;89;120;150;181;212;240;271;301;332;362;393","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.95;0.453946884124887;0.441604045955928;0.158485252931934;0.536769214898999;0.95;0.00939977718715225;0.7276273940958;0.541015792411593;0.666580394545267;0;0",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.979168892428676,0.545086343991318,"muncity","Del carmen",1,4.05479e-05,0.75,166708000
173,13696,"28;58;89;119;150;181;209;240;270;301;331;362","2020-08-04","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.271111733052909;0.577746000491036;0.906903056288385;0.938956713871175;0;0;0.144889873359729;0.831471382462186;0.11134163503928;0.673482743946367;0.673482743946367",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.985947087571886,4.20844175094783,"muncity","General luna",2,4.05479e-05,0.75,166710000
174,17038,"20;51;81;112;142;173;204;232;263;293;324;354;385","2020-07-12","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.829333695442914;0.670677186807378;0.893086957263431;0.938821420366361;0.949124581765007;0.947936996572933;0.948801802608337;0.295987559682946;0;0.55503072236847;0.385845518340012;0.557378140168963;0.557378140168963",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",52,0.993738068302927,42.8952448461525,"muncity","Gigaquit",1,4.05479e-05,0.75,166711000
292,21837,"28;59;89;120;150;181;212;240;271;301;332;362;393","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949905692208782;0.949927368032584;0.949999810105048;0.949985021151054;0.949990079587009;0.949987365442772;1.16213403782271e-05;0.949961362268214;0.158790521061094;0.726112631121773;0.0866456189826805;0.665173104502867;0.665173104502867",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",6.51558514438332,5.8854204344638,6.70764708599175,"2021-06-01","Cumulative",52,0.977406128205335,12.0833046235309,"muncity","Mainit",1,4.05479e-05,0.75,166714000
377,14743,"15;45;76;106;137;168;196;227;257;288;318;349","2020-08-17","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949917074264328;0.949594840133011;0.949842064277181;0.948940875777624;0.949106445715333;0.94962258515977;0.948713338883154;0.65991607836595;0.0591410869506944;0.107108729142692;0.802103099393298;0.802103099393298",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",6.14627542099981,6.28078934575853,6.97324306220188,"2021-06-01","Cumulative",0,0.978358388183227,28.0763445773178,"muncity","Malimono",1,4.05479e-05,0.75,166715000
175,7963,"10;41;71;102;132;163;194;222;253;283;314;344;375","2020-07-22","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949926946321632;0.949908833839245;0.949992996107257;0.949970899787572;0.949941494460259;0.949915912272712;0.949975728472058;0.949982920893392;0.94990943300278;0.508052404437316;0.301362572915685;0.219779511380156;0.219779511380156",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",5.7003795154285,5.28682419358265,5.94111974757129,"2021-06-01","Cumulative",0,0.884210392060142,8.77835210160407,"muncity","Pilar",1,4.05479e-05,0.75,166716000
378,22124,"23;54;84;115;145;176;207;235;266;296;327;357;388","2020-07-09","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.95;0.277550128226518;0.129511293496087;0.506805343998298;0.876857815370817;0.850975357297521;0.0894559158323246;0.262077138347539;0.647234263229886;0.207495345608078;0.347738589372327;0.347738589372327",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.99742468563601,1.34410828120129,"muncity","Placer",2,4.05479e-05,0.75,166717000
176,11883,"28;58;89;119;150;181;209;240;270;301;331;362","2020-08-04","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949905508364128;0.94998741250101;0.949987007659107;0.949999919402323;0.949987163415373;0.949990827657629;0.949983000936843;0.362151714063657;0.0630085722110493;0.60310528981654;0.284471297042273;0.284471297042273",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",5.8320680300218,5.28018731339843,5.97209094300921,"2021-06-01","Cumulative",0,0.907855100096322,10.5836667020483,"muncity","San francisco (anao-aon)",1,4.05479e-05,0.75,166719000
177,10742,"23;54;84;115;145;176;207;235;266;296;327;357;388","2020-07-09","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.809075943775258;0.629809412649379;0.827226799827609;0.92273916619805;0.93861026677933;0.946179237589745;0.519410987140144;0;0;0;0;0;0",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.729069258921018,37.3590206845593,"muncity","Sison",1,4.05479e-05,0.75,166722000
178,18221,"31;61;92;122;153;184;212;243;273;304;334;365","2020-08-01","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.95;0.469587580105865;0.424540417233484;0.49160840772842;0.524407417501832;0.539417874412157;0.95;0.734737646934011;0;0;0.289151387673725;0.289151387673725",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.99175697768804,2.22069292219108,"muncity","Socorro",1,4.05479e-05,0.75,166723000
379,125865,"9;39;70;101;131;162;192;223;254;282;313;343;374;404;435","2020-05-23","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.909126447160587;0.949902405210936;0.785831560804215;0.185071540631849;0;0.537725415961745;0.95;0.291788939492961;0.52003624455513;0.676485464474714;0.457229559342416;0.366356426050262;0.234726325730647;0.632811423059454;0.632811423059454",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.999032897452744,11.5987967169447,"muncity","City of surigao ",1,4.05479e-05,0.75,166724000
179,13414,"28;58;89;119;150;181;209;240;270;301;331;362","2020-08-04","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.685738726658304;0.745822831330759;0.184394056484646;0.775359243625297;0.93967049502967;0.607674344302722;0;0.721264641974541;0.208321009491432;0.40699078974875;0.322883663776027;0.322883663776027",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.991648322771717,0.909904783501725,"muncity","Tagana-an",1,4.05479e-05,0.75,166725000
380,11600,"28;59;89;120;150;181;212;240;271;301;332;362;393","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.949649053940083;0.949914659559477;0.949358783763738;0.947287965202129;0.947632909933588;0.948400209744894;0.948211519057529;0.949591825332489;0.00369108327042795;0.947192713957509;0.0650587746631004;0.33370311334952;0.33370311334952",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",4.99100817027144,3.9571986451128,4.38509766967715,"2021-06-01","Cumulative",0,0.930311416926754,11.0598457483566,"muncity","Tubod",1,4.05479e-05,0.75,166727000
293,39079,"23;54;84;115;146;174;205;235;266;296;327","2020-09-08","2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31","0.834166897900402;0.278311926806367;0.602526438408808;0.532932168862167;0.720943145638659;0.51018850084361;0.364651234100918;0.459797354241754;0.254235023588686;0.726412427272071;0.726412427272071",5,0.325757451,0.18,0.33,0.071428571,0.100055461568433,0.0647681259072504,0.00186532979969715,"0.0647681259072504;0.0755026422887688;0.0820838776345805;0.0913052365555432;0.0680582845490577;0.0888779596711867;0.117207452734783;0.128073675658443;0.141570685455677;0.147251489680755;0.12128837443382;0.162997456466445;0.131128069538621;0.141554887090624;0.148650973322232;0.141554887090624",1,1,1,"2021-06-01","Cumulative",0,0.997742644975523,2.58809198018317,"muncity","Barobo",1,4.05479e-05,0.75,166801000
