,X,Bgy_Code,cases_7,cases_14,infection_rate,classification,population,AR_7,AR_14,AR_cumulative,AR_active,linelist_date
19065,22,36909002,0,0,0,NA,0,0,0,0,0,2021-11-14
19066,23,36909003,0,0,0,NA,0,0,0,0,0,2021-11-14
19067,24,36909008,1,1,4.239084358,NA,2359,4.239084358,4.239084358,114.4552777,8.478168716,2021-11-14
19068,25,36909009,0,0,0,NA,0,0,0,0,0,2021-11-14
19069,26,36909010,0,0,0,NA,0,0,0,0,0,2021-11-14
19070,27,36909012,0,0,0,NA,0,0,0,0,0,2021-11-14
19071,28,36909016,0,1,3.597122302,NA,2780,0,3.597122302,187.0503597,3.597122302,2021-11-14
19072,29,36909018,0,0,0,NA,0,0,0,0,0,2021-11-14
19073,30,36909022,0,0,0,NA,0,0,0,0,0,2021-11-14
19074,31,36909025,0,0,0,NA,0,0,0,0,0,2021-11-14
19075,32,36909026,0,1,3.716090673,NA,2691,0,3.716090673,185.8045336,0,2021-11-14
19076,33,36909029,0,0,0,NA,0,0,0,0,0,2021-11-14
19077,34,36909031,0,0,0,NA,0,0,0,0,0,2021-11-14
19078,35,36909035,0,0,0,NA,0,0,0,0,0,2021-11-14
19079,36,36909036,0,0,0,NA,0,0,0,0,0,2021-11-14
19080,37,36909020,0,0,0,NA,0,0,0,0,0,2021-11-14
19081,1,36910013,0,0,0,NA,0,0,0,0,0,2021-11-14
19082,2,36910026,0,0,0,NA,0,0,0,0,0,2021-11-14
19083,3,36910032,0,0,0,NA,0,0,0,0,0,2021-11-14
19084,4,36910014,0,0,0,NA,0,0,0,0,0,2021-11-14
19085,5,36910018,0,0,0,NA,0,0,0,0,0,2021-11-14
19086,6,36910023,0,0,0,NA,0,0,0,0,0,2021-11-14
19087,7,36910031,0,0,0,NA,0,0,0,0,0,2021-11-14
19088,8,36910001,0,1,2.071251036,NA,4828,0,2.071251036,161.5575808,2.071251036,2021-11-14
19089,9,36910033,0,0,0,NA,0,0,0,0,0,2021-11-14
19090,10,36910022,0,0,0,NA,0,0,0,0,0,2021-11-14
19091,11,36910010,0,0,0,NA,0,0,0,0,0,2021-11-14
19092,12,36910004,0,1,3.017501509,NA,3314,0,3.017501509,153.8925769,0,2021-11-14
19093,13,36910007,0,0,0,NA,0,0,0,0,0,2021-11-14
19094,14,36910009,0,0,0,NA,0,0,0,0,0,2021-11-14
19095,15,36910012,0,0,0,NA,0,0,0,0,0,2021-11-14
19096,16,36910021,0,8,20.12578616,1,3975,0,20.12578616,70.44025157,15.09433962,2021-11-14
19097,17,36910002,0,1,4.880429478,NA,2049,0,4.880429478,141.5324549,4.880429478,2021-11-14
19098,18,36910003,0,0,0,NA,0,0,0,0,0,2021-11-14
19099,19,36910005,0,0,0,NA,0,0,0,0,0,2021-11-14
19100,20,36910006,0,0,0,NA,0,0,0,0,0,2021-11-14
19101,21,36910008,0,0,0,NA,0,0,0,0,0,2021-11-14
19102,22,36910011,0,0,0,NA,0,0,0,0,0,2021-11-14
19103,23,36910015,0,0,0,NA,0,0,0,0,0,2021-11-14
19104,24,36910017,0,0,0,NA,0,0,0,0,0,2021-11-14
19105,25,36910020,0,1,9.823182711,NA,1018,0,9.823182711,98.23182711,0,2021-11-14
19106,26,36910027,1,3,8.802816901,NA,3408,2.9342723,8.802816901,132.0422535,8.802816901,2021-11-14
19107,27,36910029,0,0,0,NA,0,0,0,0,0,2021-11-14
19108,28,36910030,0,0,0,NA,0,0,0,0,0,2021-11-14
19109,29,36910034,0,1,3.718854593,NA,2689,0,3.718854593,245.4444031,0,2021-11-14
19110,30,36910035,0,0,0,NA,0,0,0,0,0,2021-11-14
19111,31,36910019,0,0,0,NA,0,0,0,0,0,2021-11-14
19112,32,36910024,1,4,4.661461368,NA,8581,1.165365342,4.661461368,210.9311269,6.992192052,2021-11-14
19113,33,36910028,1,1,2.005615724,NA,4986,2.005615724,2.005615724,172.4829523,2.005615724,2021-11-14
19114,34,36910016,0,1,2.475860361,NA,4039,0,2.475860361,297.1032434,7.427581084,2021-11-14
19115,35,36910025,1,1,2.027163998,NA,4933,2.027163998,2.027163998,267.5856477,8.10865599,2021-11-14
19116,1,36911012,0,0,0,NA,0,0,0,0,0,2021-11-14
19117,2,36911015,1,1,11.80637544,NA,847,11.80637544,11.80637544,236.1275089,11.80637544,2021-11-14
19118,3,36911018,0,0,0,NA,0,0,0,0,0,2021-11-14
19119,4,36911007,0,0,0,NA,0,0,0,0,0,2021-11-14
19120,5,36911010,0,0,0,NA,0,0,0,0,0,2021-11-14
19121,6,36911011,0,0,0,NA,0,0,0,0,0,2021-11-14
19122,7,36911001,0,0,0,NA,0,0,0,0,0,2021-11-14
19123,8,36911002,0,0,0,NA,0,0,0,0,0,2021-11-14
19124,9,36911003,0,0,0,NA,0,0,0,0,0,2021-11-14
19125,10,36911004,1,1,2.380385622,NA,4201,2.380385622,2.380385622,285.6462747,4.760771245,2021-11-14
19126,11,36911005,0,0,0,1,0,0,0,0,0,2021-11-14
19127,12,36911006,0,0,0,NA,0,0,0,0,0,2021-11-14
19128,13,36911008,0,0,0,NA,0,0,0,0,0,2021-11-14
19129,14,36911009,0,0,0,NA,0,0,0,0,0,2021-11-14
19130,15,36911013,0,0,0,1,0,0,0,0,0,2021-11-14
19131,16,36911014,1,1,8.285004143,1,1207,8.285004143,8.285004143,646.2303231,16.57000829,2021-11-14
19132,1,36912008,0,0,0,NA,0,0,0,0,0,2021-11-14
19133,2,36912006,0,1,4.175365344,NA,2395,0,4.175365344,204.5929019,0,2021-11-14
19134,3,36912002,0,0,0,NA,0,0,0,0,0,2021-11-14
19135,4,36912001,0,0,0,NA,0,0,0,0,0,2021-11-14
19136,5,36912009,0,0,0,NA,0,0,0,0,0,2021-11-14
19137,6,36912003,0,0,0,NA,0,0,0,0,0,2021-11-14
19138,7,36912004,0,1,5.592841163,NA,1788,0,5.592841163,212.5279642,0,2021-11-14
19139,8,36912005,0,0,0,NA,0,0,0,0,0,2021-11-14
19140,9,36912007,0,0,0,NA,0,0,0,0,0,2021-11-14
19141,1,36913008,0,1,14.85884101,1,673,0,14.85884101,148.5884101,14.85884101,2021-11-14
19142,2,36913006,0,0,0,NA,0,0,0,0,0,2021-11-14
19143,3,36913005,1,1,13.56852103,NA,737,13.56852103,13.56852103,162.8222524,13.56852103,2021-11-14
19144,4,36913011,0,0,0,NA,0,0,0,0,0,2021-11-14
19145,5,36913010,0,0,0,NA,0,0,0,0,0,2021-11-14
19146,6,36913002,0,1,8.305647841,NA,1204,0,8.305647841,174.4186047,16.61129568,2021-11-14
19147,7,36913001,0,0,0,NA,0,0,0,0,0,2021-11-14
19148,8,36913004,0,0,0,NA,0,0,0,0,0,2021-11-14
19149,9,36913007,0,1,12.64222503,NA,791,0,12.64222503,113.7800253,0,2021-11-14
19150,10,36913013,0,1,8.077544426,NA,1238,0,8.077544426,121.1631664,0,2021-11-14
19151,11,36913014,0,0,0,NA,0,0,0,0,0,2021-11-14
19152,12,36913015,0,0,0,NA,0,0,0,0,0,2021-11-14
19153,1,36914015,0,0,0,NA,0,0,0,0,0,2021-11-14
19154,2,36914002,0,0,0,NA,0,0,0,0,0,2021-11-14
19155,3,36914003,0,0,0,NA,0,0,0,0,0,2021-11-14
19156,4,36914010,0,0,0,NA,0,0,0,0,0,2021-11-14
19157,5,36914004,0,0,0,NA,0,0,0,0,0,2021-11-14
19158,6,36914008,0,0,0,NA,0,0,0,0,0,2021-11-14
19159,7,36914013,0,1,6.93000693,NA,1443,0,6.93000693,34.65003465,13.86001386,2021-11-14
19160,8,36914005,0,0,0,NA,0,0,0,0,0,2021-11-14
19161,9,36914006,0,0,0,NA,0,0,0,0,0,2021-11-14
19162,10,36914001,0,0,0,NA,0,0,0,0,0,2021-11-14
19163,11,36914007,0,0,0,NA,0,0,0,0,0,2021-11-14
19164,12,36914009,0,0,0,NA,0,0,0,0,0,2021-11-14
19165,13,36914011,0,0,0,NA,0,0,0,0,0,2021-11-14
19166,14,36914012,0,0,0,NA,0,0,0,0,0,2021-11-14
19167,15,36914014,0,0,0,NA,0,0,0,0,0,2021-11-14
19168,1,36915011,2,2,9.293680297,1,2152,9.293680297,9.293680297,92.93680297,9.293680297,2021-11-14
19169,2,36915003,0,2,11.68224299,NA,1712,0,11.68224299,134.3457944,5.841121495,2021-11-14
19170,3,36915020,0,1,4.088307441,NA,2446,0,4.088307441,81.76614881,4.088307441,2021-11-14
19171,4,36915022,0,0,0,NA,0,0,0,0,0,2021-11-14
19172,5,36915002,0,0,0,1,0,0,0,0,0,2021-11-14
19173,6,36915006,0,0,0,1,0,0,0,0,0,2021-11-14
19174,7,36915021,0,0,0,NA,0,0,0,0,0,2021-11-14
19175,8,36915010,0,1,2.970885324,NA,3366,0,2.970885324,145.5733809,2.970885324,2021-11-14
19176,9,36915005,0,0,0,NA,0,0,0,0,0,2021-11-14
19177,10,36915024,0,0,0,NA,0,0,0,0,0,2021-11-14
19178,11,36915019,1,1,4.351610096,NA,2298,4.351610096,4.351610096,113.1418625,4.351610096,2021-11-14
19179,12,36915015,0,3,16.04278075,1,1870,0,16.04278075,192.513369,16.04278075,2021-11-14
19180,13,36915016,0,0,0,NA,0,0,0,0,0,2021-11-14
19181,14,36915013,1,1,2.812148481,NA,3556,2.812148481,2.812148481,247.4690664,2.812148481,2021-11-14
19182,15,36915004,0,0,0,NA,0,0,0,0,0,2021-11-14
19183,16,36915001,0,0,0,NA,0,0,0,0,0,2021-11-14
19184,17,36915007,0,0,0,NA,0,0,0,0,0,2021-11-14
19185,18,36915008,0,0,0,NA,0,0,0,0,0,2021-11-14
19186,19,36915009,0,1,3.938558488,NA,2539,0,3.938558488,141.7881056,3.938558488,2021-11-14
19187,20,36915012,0,0,0,NA,0,0,0,0,0,2021-11-14
19188,21,36915014,1,1,2.692514809,NA,3714,2.692514809,2.692514809,158.8583737,2.692514809,2021-11-14
19189,22,36915017,0,0,0,4,0,0,0,0,0,2021-11-14
19190,23,36915018,0,0,0,NA,0,0,0,0,0,2021-11-14
19191,24,36915023,0,0,0,NA,0,0,0,0,0,2021-11-14
19192,1,36916007,0,0,0,1,0,0,0,0,0,2021-11-14
19193,2,36916093,0,0,0,NA,0,0,0,0,0,2021-11-14
19194,3,36916019,0,0,0,NA,0,0,0,0,0,2021-11-14
19195,4,36916085,2,2,4.677268475,NA,4276,4.677268475,4.677268475,264.2656688,4.677268475,2021-11-14
19196,5,36916009,0,0,0,NA,0,0,0,0,0,2021-11-14
19197,6,36916003,0,0,0,NA,0,0,0,0,0,2021-11-14
19198,7,36916034,0,0,0,1,0,0,0,0,0,2021-11-14
19199,8,36916059,0,0,0,1,0,0,0,0,0,2021-11-14
19200,9,36916098,0,0,0,NA,0,0,0,0,0,2021-11-14
19201,10,36916020,0,0,0,NA,0,0,0,0,0,2021-11-14
19202,11,36916080,0,0,0,NA,0,0,0,0,0,2021-11-14
19203,12,36916028,0,0,0,NA,0,0,0,0,0,2021-11-14
19204,13,36916006,0,0,0,NA,0,0,0,0,0,2021-11-14
19205,14,36916010,0,0,0,NA,0,0,0,0,0,2021-11-14
19206,15,36916024,0,0,0,NA,0,0,0,0,0,2021-11-14
19207,16,36916083,0,0,0,NA,0,0,0,0,0,2021-11-14
19208,17,36916056,0,0,0,NA,0,0,0,0,0,2021-11-14
19209,18,36916077,0,0,0,NA,0,0,0,0,0,2021-11-14
19210,19,36916070,0,1,2.182453077,NA,4582,0,2.182453077,174.5962462,2.182453077,2021-11-14
19211,20,36916031,0,0,0,4,0,0,0,0,0,2021-11-14
19212,21,36916079,0,0,0,NA,0,0,0,0,0,2021-11-14
19213,22,36916004,0,0,0,NA,0,0,0,0,0,2021-11-14
19214,23,36916005,0,2,4.012036108,NA,4985,0,4.012036108,68.20461384,2.006018054,2021-11-14
19215,24,36916008,0,0,0,NA,0,0,0,0,0,2021-11-14
19216,25,36916011,0,0,0,NA,0,0,0,0,0,2021-11-14
19217,26,36916013,0,0,0,NA,0,0,0,0,0,2021-11-14
19218,27,36916014,0,0,0,NA,0,0,0,0,0,2021-11-14
19219,28,36916016,0,1,6.00240096,NA,1666,0,6.00240096,48.01920768,6.00240096,2021-11-14
19220,29,36916018,1,2,4.446420631,NA,4498,2.223210316,4.446420631,226.7674522,4.446420631,2021-11-14
19221,30,36916021,0,0,0,NA,0,0,0,0,0,2021-11-14
19222,31,36916025,0,0,0,NA,0,0,0,0,0,2021-11-14
19223,32,36916035,0,0,0,NA,0,0,0,0,0,2021-11-14
19224,33,36916039,0,0,0,NA,0,0,0,0,0,2021-11-14
19225,34,36916042,0,0,0,NA,0,0,0,0,0,2021-11-14
19226,35,36916047,0,0,0,1,0,0,0,0,0,2021-11-14
19227,36,36916050,1,2,3.808073115,NA,5252,1.904036558,3.808073115,142.8027418,1.904036558,2021-11-14
19228,37,36916051,0,0,0,NA,0,0,0,0,0,2021-11-14
19229,38,36916058,0,0,0,NA,0,0,0,0,0,2021-11-14
19230,39,36916062,1,2,10.02004008,NA,1996,5.01002004,10.02004008,315.6312625,10.02004008,2021-11-14
19231,40,36916064,1,1,2.570694087,NA,3890,2.570694087,2.570694087,120.8226221,2.570694087,2021-11-14
19232,41,36916066,0,0,0,NA,0,0,0,0,0,2021-11-14
19233,42,36916071,0,0,0,NA,0,0,0,0,0,2021-11-14
19234,43,36916076,0,0,0,NA,0,0,0,0,0,2021-11-14
19235,44,36916084,0,0,0,NA,0,0,0,0,0,2021-11-14
19236,45,36916087,0,0,0,NA,0,0,0,0,0,2021-11-14
19237,46,36916089,0,1,1.831837333,NA,5459,0,1.831837333,89.76002931,3.663674666,2021-11-14
19238,47,36916091,0,0,0,NA,0,0,0,0,0,2021-11-14
19239,48,36916096,0,0,0,NA,0,0,0,0,0,2021-11-14
19240,49,36916097,0,0,0,NA,0,0,0,0,0,2021-11-14
19241,50,36916099,0,1,2.239641657,NA,4465,0,2.239641657,120.9406495,0,2021-11-14
19242,51,36916073,0,2,3.070310101,NA,6514,0,3.070310101,353.0856617,0,2021-11-14
19243,52,36916023,1,1,1.638001638,NA,6105,1.638001638,1.638001638,417.6904177,4.914004914,2021-11-14
19244,53,36916067,0,2,3.15258512,NA,6344,0,3.15258512,200.1891551,1.57629256,2021-11-14
19245,54,36916068,2,16,18.56148492,1,8620,2.320185615,18.56148492,523.2018561,23.20185615,2021-11-14
19246,55,36916081,1,2,1.872308556,NA,10682,0.936154278,1.872308556,161.9546901,2.808462835,2021-11-14
19247,56,36916078,0,1,3.352329869,NA,2983,0,3.352329869,382.1656051,0,2021-11-14
19248,57,36916012,1,2,3.354579,NA,5962,1.6772895,3.354579,102.3146595,3.354579,2021-11-14
19249,58,36916052,3,6,2.485501243,NA,24140,1.242750621,2.485501243,258.9063795,2.485501243,2021-11-14
19250,59,36916027,0,0,0,NA,0,0,0,0,0,2021-11-14
19251,60,36916057,0,0,0,NA,0,0,0,0,0,2021-11-14
19252,61,36916061,0,0,0,NA,0,0,0,0,0,2021-11-14
19253,62,36916060,0,0,0,NA,0,0,0,0,0,2021-11-14
19254,63,36916030,0,1,1.386770212,NA,7211,0,1.386770212,134.5167106,0,2021-11-14
19255,64,36916001,1,2,2.90149427,NA,6893,1.450747135,2.90149427,187.1463804,11.60597708,2021-11-14
19256,65,36916015,1,2,4.610419548,NA,4338,2.305209774,4.610419548,288.1512218,2.305209774,2021-11-14
19257,66,36916026,0,0,0,NA,0,0,0,0,0,2021-11-14
19258,67,36916029,0,1,25,NA,400,0,25,800,0,2021-11-14
19259,68,36916041,0,1,3.852080123,NA,2596,0,3.852080123,500.770416,3.852080123,2021-11-14
19260,69,36916046,0,0,0,NA,0,0,0,0,0,2021-11-14
19261,70,36916048,5,6,5.045832983,NA,11891,4.204860819,5.045832983,385.165251,5.045832983,2021-11-14
19262,71,36916069,1,1,1.407855836,NA,7103,1.407855836,1.407855836,223.8490779,4.223567507,2021-11-14
19263,72,36916072,2,9,6.275712991,NA,14341,1.394602887,6.275712991,522.2787811,7.670315878,2021-11-14
19264,73,36916074,0,0,0,NA,0,0,0,0,0,2021-11-14
19265,74,36916075,3,7,3.676470588,NA,19040,1.575630252,3.676470588,398.6344538,4.726890756,2021-11-14
19266,75,36916082,0,0,0,NA,0,0,0,0,0,2021-11-14
19267,76,36916088,2,2,1.22488976,NA,16328,1.22488976,1.22488976,250.4899559,4.28711416,2021-11-14
19268,1,36917025,0,0,0,NA,0,0,0,0,0,2021-11-14
19269,2,36917010,0,0,0,NA,0,0,0,0,0,2021-11-14
19270,3,36917013,0,0,0,NA,0,0,0,0,0,2021-11-14
19271,4,36917017,0,0,0,NA,0,0,0,0,0,2021-11-14
19272,5,36917003,0,0,0,NA,0,0,0,0,0,2021-11-14
19273,6,36917019,0,0,0,NA,0,0,0,0,0,2021-11-14
19274,7,36917008,0,0,0,NA,0,0,0,0,0,2021-11-14
19275,8,36917020,0,0,0,NA,0,0,0,0,0,2021-11-14
19276,9,36917026,0,0,0,1,0,0,0,0,0,2021-11-14
19277,10,36917027,0,0,0,NA,0,0,0,0,0,2021-11-14
19278,11,36917006,0,0,0,NA,0,0,0,0,0,2021-11-14
19279,12,36917024,0,0,0,NA,0,0,0,0,0,2021-11-14
19280,13,36917007,0,0,0,NA,0,0,0,0,0,2021-11-14
19281,14,36917002,0,0,0,NA,0,0,0,0,0,2021-11-14
19282,15,36917004,0,0,0,NA,0,0,0,0,0,2021-11-14
19283,16,36917005,0,0,0,4,0,0,0,0,0,2021-11-14
19284,17,36917009,1,1,4.231908591,NA,2363,4.231908591,4.231908591,211.5954295,4.231908591,2021-11-14
19285,18,36917011,1,1,5.350454789,NA,1869,5.350454789,5.350454789,192.6163724,0,2021-11-14
19286,19,36917012,0,0,0,NA,0,0,0,0,0,2021-11-14
19287,20,36917014,0,0,0,1,0,0,0,0,0,2021-11-14
19288,21,36917015,0,1,5.913660556,NA,1691,0,5.913660556,70.96392667,0,2021-11-14
19289,22,36917016,0,0,0,NA,0,0,0,0,0,2021-11-14
19290,23,36917018,0,1,4.522840344,NA,2211,0,4.522840344,131.16237,4.522840344,2021-11-14
19291,24,36917021,0,3,13.22751323,1,2268,0,13.22751323,246.9135802,0,2021-11-14
19292,25,36917023,0,0,0,NA,0,0,0,0,0,2021-11-14
19293,26,36917001,0,0,0,NA,0,0,0,0,0,2021-11-14
19294,1,36918004,0,0,0,NA,0,0,0,0,0,2021-11-14
19295,2,36918001,0,0,0,NA,0,0,0,0,0,2021-11-14
19296,3,36918013,1,1,2.030869212,NA,4924,2.030869212,2.030869212,58.89520715,2.030869212,2021-11-14
19297,4,36918012,0,0,0,NA,0,0,0,0,0,2021-11-14
19298,5,36918002,0,0,0,NA,0,0,0,0,0,2021-11-14
19299,6,36918011,0,0,0,NA,0,0,0,0,0,2021-11-14
19300,7,36918010,0,0,0,NA,0,0,0,0,0,2021-11-14
19301,8,36918008,0,0,0,NA,0,0,0,0,0,2021-11-14
19302,9,36918006,0,1,7.037297678,NA,1421,0,7.037297678,133.7086559,0,2021-11-14
19303,10,36918003,0,0,0,NA,0,0,0,0,0,2021-11-14
19304,11,36918005,0,0,0,NA,0,0,0,0,0,2021-11-14
19305,12,36918007,0,0,0,NA,0,0,0,0,0,2021-11-14
19306,13,36918009,0,0,0,NA,0,0,0,0,0,2021-11-14
19307,1,37101013,0,0,0,NA,0,0,0,0,0,2021-11-14
19308,2,37101004,0,0,0,NA,0,0,0,0,0,2021-11-14
19309,3,37101020,0,1,7.380073801,NA,1355,0,7.380073801,191.8819188,0,2021-11-14
19310,4,37101017,0,1,3.024803388,NA,3306,0,3.024803388,69.57047792,0,2021-11-14
19311,5,37101026,0,0,0,NA,0,0,0,0,0,2021-11-14
19312,6,37101032,0,0,0,NA,0,0,0,0,0,2021-11-14
19313,7,37101010,0,0,0,NA,0,0,0,0,0,2021-11-14
19314,8,37101018,0,0,0,NA,0,0,0,0,0,2021-11-14
19315,9,37101016,1,1,10.02004008,NA,998,10.02004008,10.02004008,130.260521,10.02004008,2021-11-14
19316,10,37101001,0,0,0,NA,0,0,0,0,0,2021-11-14
19317,11,37101003,0,0,0,NA,0,0,0,0,0,2021-11-14
19318,12,37101005,1,1,9.900990099,NA,1010,9.900990099,9.900990099,108.9108911,9.900990099,2021-11-14
19319,13,37101006,1,1,4.861448712,NA,2057,4.861448712,4.861448712,301.4098201,4.861448712,2021-11-14
19320,14,37101007,0,0,0,1,0,0,0,0,0,2021-11-14
19321,15,37101008,0,0,0,NA,0,0,0,0,0,2021-11-14
19322,16,37101009,0,0,0,NA,0,0,0,0,0,2021-11-14
19323,17,37101011,0,0,0,NA,0,0,0,0,0,2021-11-14
19324,18,37101014,0,0,0,NA,0,0,0,0,0,2021-11-14
19325,19,37101015,0,0,0,NA,0,0,0,0,0,2021-11-14
19326,20,37101019,0,0,0,NA,0,0,0,0,0,2021-11-14
19327,21,37101021,0,0,0,NA,0,0,0,0,0,2021-11-14
19328,22,37101022,2,2,11.5406809,NA,1733,11.5406809,11.5406809,265.4356607,11.5406809,2021-11-14
19329,23,37101024,0,0,0,NA,0,0,0,0,0,2021-11-14
19330,24,37101025,0,1,8.756567426,NA,1142,0,8.756567426,472.854641,0,2021-11-14
19331,25,37101027,0,0,0,NA,0,0,0,0,0,2021-11-14
19332,26,37101028,0,0,0,NA,0,0,0,0,0,2021-11-14
19333,27,37101029,0,0,0,NA,0,0,0,0,0,2021-11-14
19334,28,37101030,0,0,0,NA,0,0,0,0,0,2021-11-14
19335,29,37101031,0,0,0,NA,0,0,0,0,0,2021-11-14
19336,30,37101033,0,0,0,NA,0,0,0,0,0,2021-11-14
19337,31,37101023,2,2,1.755463881,NA,11393,1.755463881,1.755463881,152.7253577,1.755463881,2021-11-14
19338,1,37102001,0,0,0,4,0,0,0,0,0,2021-11-14
19339,2,37102021,0,0,0,NA,0,0,0,0,0,2021-11-14
19340,3,37102020,0,0,0,NA,0,0,0,0,0,2021-11-14
19341,4,37102025,0,0,0,4,0,0,0,0,0,2021-11-14
19342,5,37102004,0,0,0,NA,0,0,0,0,0,2021-11-14
19343,6,37102005,0,0,0,NA,0,0,0,0,0,2021-11-14
19344,7,37102012,0,0,0,4,0,0,0,0,0,2021-11-14
19345,8,37102009,0,0,0,4,0,0,0,0,0,2021-11-14
19346,9,37102002,1,1,15.19756839,NA,658,15.19756839,15.19756839,136.7781155,15.19756839,2021-11-14
19347,10,37102006,1,1,4.987531172,NA,2005,4.987531172,4.987531172,49.87531172,4.987531172,2021-11-14
19348,11,37102008,0,0,0,NA,0,0,0,0,0,2021-11-14
19349,12,37102010,0,0,0,NA,0,0,0,0,0,2021-11-14
19350,13,37102011,0,0,0,NA,0,0,0,0,0,2021-11-14
19351,14,37102013,0,0,0,4,0,0,0,0,0,2021-11-14
19352,15,37102014,0,0,0,NA,0,0,0,0,0,2021-11-14
19353,16,37102016,0,0,0,NA,0,0,0,0,0,2021-11-14
19354,17,37102017,0,0,0,NA,0,0,0,0,0,2021-11-14
19355,18,37102018,1,1,13.47708895,1,742,13.47708895,13.47708895,188.6792453,13.47708895,2021-11-14
19356,19,37102019,0,0,0,1,0,0,0,0,0,2021-11-14
19357,20,37102023,0,0,0,NA,0,0,0,0,0,2021-11-14
19358,21,37102024,0,0,0,NA,0,0,0,0,0,2021-11-14
19359,22,37102026,0,0,0,NA,0,0,0,0,0,2021-11-14
19360,1,37103004,0,0,0,NA,0,0,0,0,0,2021-11-14
19361,2,37103017,0,0,0,NA,0,0,0,0,0,2021-11-14
19362,3,37103011,0,0,0,NA,0,0,0,0,0,2021-11-14
19363,4,37103008,0,0,0,NA,0,0,0,0,0,2021-11-14
19364,5,37103015,0,1,9.149130833,NA,1093,0,9.149130833,439.15828,9.149130833,2021-11-14
19365,6,37103006,0,0,0,NA,0,0,0,0,0,2021-11-14
19366,7,37103001,0,0,0,NA,0,0,0,0,0,2021-11-14
19367,8,37103002,1,2,10.25115325,NA,1951,5.125576627,10.25115325,246.0276781,5.125576627,2021-11-14
19368,9,37103003,1,4,29.76190476,1,1344,7.44047619,29.76190476,208.3333333,14.88095238,2021-11-14
19369,10,37103005,2,2,10.55966209,NA,1894,10.55966209,10.55966209,232.312566,10.55966209,2021-11-14
19370,11,37103007,0,1,3.806623525,NA,2627,0,3.806623525,182.7179292,0,2021-11-14
19371,12,37103012,1,1,9.372071228,NA,1067,9.372071228,9.372071228,187.4414246,18.74414246,2021-11-14
19372,13,37103013,0,0,0,NA,0,0,0,0,0,2021-11-14
19373,14,37103016,0,1,2.806623632,NA,3563,0,2.806623632,252.5961269,5.613247264,2021-11-14
19374,15,37103018,0,0,0,4,0,0,0,0,0,2021-11-14
19375,16,37103019,0,0,0,1,0,0,0,0,0,2021-11-14
19376,1,37104007,2,4,6.449532409,NA,6202,3.224766204,6.449532409,167.6878426,6.449532409,2021-11-14
19377,2,37104002,0,0,0,NA,0,0,0,0,0,2021-11-14
19378,3,37104012,0,0,0,NA,0,0,0,0,0,2021-11-14
19379,4,37104014,0,0,0,NA,0,0,0,0,0,2021-11-14
19380,5,37104006,0,0,0,NA,0,0,0,0,0,2021-11-14
19381,6,37104008,0,2,4.400440044,NA,4545,0,4.400440044,129.8129813,6.600660066,2021-11-14
19382,7,37104004,0,0,0,NA,0,0,0,0,0,2021-11-14
19383,8,37104010,0,0,0,NA,0,0,0,0,0,2021-11-14
19384,9,37104011,0,0,0,NA,0,0,0,0,0,2021-11-14
19385,10,37104015,0,1,4.892367906,NA,2044,0,4.892367906,176.1252446,4.892367906,2021-11-14
19386,11,37104013,0,0,0,NA,0,0,0,0,0,2021-11-14
19387,12,37104001,0,2,1.807664497,NA,11064,0,1.807664497,137.3825018,2.711496746,2021-11-14
19388,13,37104003,0,0,0,NA,0,0,0,0,0,2021-11-14
19389,14,37104005,0,0,0,NA,0,0,0,0,0,2021-11-14
19390,1,37105016,0,0,0,NA,0,0,0,0,0,2021-11-14
19391,2,37105005,0,0,0,NA,0,0,0,0,0,2021-11-14
19392,3,37105010,0,0,0,NA,0,0,0,0,0,2021-11-14
19393,4,37105007,0,0,0,1,0,0,0,0,0,2021-11-14
19394,5,37105017,0,0,0,NA,0,0,0,0,0,2021-11-14
19395,6,37105002,0,0,0,NA,0,0,0,0,0,2021-11-14
19396,7,37105008,0,1,3.162555345,NA,3162,0,3.162555345,341.5559772,3.162555345,2021-11-14
19397,8,37105003,1,1,6.207324643,NA,1611,6.207324643,6.207324643,347.61018,6.207324643,2021-11-14
19398,9,37105015,2,2,38.24091778,1,523,38.24091778,38.24091778,592.7342256,38.24091778,2021-11-14
19399,10,37105018,2,2,5.02638854,NA,3979,5.02638854,5.02638854,344.307615,5.02638854,2021-11-14
19400,11,37105009,0,0,0,NA,0,0,0,0,0,2021-11-14
19401,12,37105001,0,0,0,NA,0,0,0,0,0,2021-11-14
19402,13,37105004,0,0,0,NA,0,0,0,0,0,2021-11-14
19403,14,37105012,0,0,0,NA,0,0,0,0,0,2021-11-14
19404,1,37106013,0,0,0,NA,0,0,0,0,0,2021-11-14
19405,2,37106004,0,0,0,NA,0,0,0,0,0,2021-11-14
19406,3,37106002,0,0,0,NA,0,0,0,0,0,2021-11-14
19407,4,37106006,0,0,0,NA,0,0,0,0,0,2021-11-14
19408,5,37106007,0,0,0,NA,0,0,0,0,0,2021-11-14
19409,6,37106011,0,0,0,NA,0,0,0,0,0,2021-11-14
19410,7,37106012,0,0,0,NA,0,0,0,0,0,2021-11-14
19411,8,37106009,0,1,3.521126761,NA,2840,0,3.521126761,151.4084507,0,2021-11-14
19412,9,37106010,1,1,4.75737393,NA,2102,4.75737393,4.75737393,133.20647,4.75737393,2021-11-14
19413,10,37106001,0,0,0,NA,0,0,0,0,0,2021-11-14
