"","X","Bgy_Code","cases_7","cases_14","infection_rate","classification","population","AR_7","AR_14","AR_cumulative","AR_active","linelist_date"
"17403",7,45805019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17404",1,45806017,0,0,0,3,0,0,0,0,0,2022-04-17
"17405",2,45806013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17406",3,45806012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17407",4,45806002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17408",5,45806005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17409",6,45806009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17410",7,45806016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17411",8,45806018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17412",9,45806019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17413",10,45806023,0,0,0,NA,0,0,0,0,0,2022-04-17
"17414",11,45806027,0,0,0,NA,0,0,0,0,0,2022-04-17
"17415",12,45806030,0,0,0,NA,0,0,0,0,0,2022-04-17
"17416",13,45806032,0,0,0,1,0,0,0,0,0,2022-04-17
"17417",14,45806033,0,0,0,NA,0,0,0,0,0,2022-04-17
"17418",15,45806022,0,0,0,NA,0,0,0,0,0,2022-04-17
"17419",16,45806014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17420",17,45806007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17421",18,45806008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17422",1,45807007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17423",2,45807001,0,0,0,3,0,0,0,0,0,2022-04-17
"17424",3,45807008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17425",4,45807010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17426",5,45807002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17427",6,45807004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17428",7,45807005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17429",8,45807009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17430",9,45807014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17431",10,45807015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17432",11,45807016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17433",1,45808006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17434",2,45808007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17435",3,45808010,1,2,0.160169138610373,NA,124868,0.0800845693051863,0.160169138610373,322.100137745459,2.64279078707115,2022-04-17
"17436",4,45808001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17437",5,45808009,2,3,0.255804633474594,NA,117277,0.170536422316396,0.255804633474594,322.143301755672,2.89911917937874,2022-04-17
"17438",6,45808004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17439",7,45808003,1,1,1.80050414115952,NA,5554,1.80050414115952,1.80050414115952,489.737126395391,1.80050414115952,2022-04-17
"17440",8,45808011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17441",9,45808002,1,3,0.680272108843537,NA,44100,0.226757369614512,0.680272108843537,570.748299319728,4.76190476190476,2022-04-17
"17442",10,45808005,0,1,0.718752246100769,NA,13913,0,0.718752246100769,449.938906059081,2.15625673830231,2022-04-17
"17443",11,45808008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17444",1,45809001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17445",2,45809006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17446",3,45809002,0,1,2.12134068731438,1,4714,0,2.12134068731438,280.016970725498,0,2022-04-17
"17447",4,45809005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17448",5,45809004,1,1,1.14613180515759,3,8725,1.14613180515759,1.14613180515759,344.985673352436,2.29226361031519,2022-04-17
"17449",6,45809003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17450",7,45809007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17451",8,45809008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17452",1,45810007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17453",2,45810009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17454",3,45810010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17455",4,45810008,0,1,0.63187160369013,1,15826,0,0.63187160369013,271.704789586756,1.26374320738026,2022-04-17
"17456",5,45810003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17457",6,45810005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17458",7,45810004,0,0,0,4,0,0,0,0,0,2022-04-17
"17459",8,45810001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17460",9,45810006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17461",1,45811014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17462",2,45811013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17463",3,45811004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17464",4,45811003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17465",5,45811001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17466",6,45811006,3,3,1.73983645537319,NA,17243,1.73983645537319,1.73983645537319,607.782868410369,8.69918227686597,2022-04-17
"17467",7,45811016,1,3,0.566080458902559,NA,52996,0.188693486300853,0.566080458902559,360.404558834629,5.47211110272473,2022-04-17
"17468",8,45811011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17469",9,45811007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17470",10,45811002,0,2,2.88018433179723,1,6944,0,2.88018433179723,407.546082949309,4.32027649769585,2022-04-17
"17471",11,45811005,0,3,0.980456238969867,NA,30598,0,0.980456238969867,659.193411334074,6.20955618014249,2022-04-17
"17472",12,45811008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17473",13,45811010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17474",14,45811012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17475",15,45811015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17476",1,45812008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17477",2,45812015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17478",3,45812003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17479",4,45812001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17480",5,45812006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17481",6,45812002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17482",7,45812013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17483",8,45812016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17484",9,45812019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17485",10,45812009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17486",11,45812014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17487",12,45812005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17488",13,45812020,0,0,0,NA,0,0,0,0,0,2022-04-17
"17489",14,45812004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17490",15,45812018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17491",16,45812007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17492",17,45812011,0,1,0.468274408803559,NA,21355,0,0.468274408803559,240.224771716226,1.87309763521424,2022-04-17
"17493",18,45812012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17494",19,45812017,0,0,0,NA,0,0,0,0,0,2022-04-17
"17495",1,45813001,1,2,0.327251902151681,NA,61115,0.163625951075841,0.327251902151681,735.825901988055,4.90877853227522,2022-04-17
"17496",2,45813002,1,1,0.377031255891113,NA,26523,0.377031255891113,0.377031255891113,487.50141386721,2.26218753534668,2022-04-17
"17497",3,45813003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17498",4,45813004,1,4,0.387060565301956,NA,103343,0.0967651413254889,0.387060565301956,517.112915243413,3.09648452241564,2022-04-17
"17499",5,45813005,0,1,0.109477464064022,NA,91343,0,0.109477464064022,330.621941473348,1.75163942502436,2022-04-17
"17500",1,45814010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17501",2,45814006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17502",3,45814007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17503",4,45814008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17504",5,45814009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17505",6,45814004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17506",7,45814001,1,1,0.859254167382712,2,11638,0.859254167382712,0.859254167382712,455.404708712837,2.57776250214814,2022-04-17
"17507",8,45814003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17508",9,45814005,1,1,1.16414435389988,NA,8590,1.16414435389988,1.16414435389988,353.899883585565,3.49243306169965,2022-04-17
"17509",1,50501004,0,0,0,4,0,0,0,0,0,2022-04-17
"17510",2,50501038,0,0,0,4,0,0,0,0,0,2022-04-17
"17511",3,50501050,0,0,0,4,0,0,0,0,0,2022-04-17
"17512",4,50501016,0,0,0,4,0,0,0,0,0,2022-04-17
"17513",5,50501022,0,0,0,4,0,0,0,0,0,2022-04-17
"17514",6,50501030,0,0,0,4,0,0,0,0,0,2022-04-17
"17515",7,50501008,0,0,0,4,0,0,0,0,0,2022-04-17
"17516",8,50501037,0,0,0,1,0,0,0,0,0,2022-04-17
"17517",9,50501003,0,0,0,4,0,0,0,0,0,2022-04-17
"17518",10,50501013,0,0,0,4,0,0,0,0,0,2022-04-17
"17519",11,50501005,0,0,0,4,0,0,0,0,0,2022-04-17
"17520",12,50501023,0,0,0,4,0,0,0,0,0,2022-04-17
"17521",13,50501058,0,0,0,4,0,0,0,0,0,2022-04-17
"17522",14,50501032,0,0,0,4,0,0,0,0,0,2022-04-17
"17523",15,50501045,0,0,0,1,0,0,0,0,0,2022-04-17
"17524",16,50501009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17525",17,50501040,0,0,0,4,0,0,0,0,0,2022-04-17
"17526",18,50501027,0,0,0,4,0,0,0,0,0,2022-04-17
"17527",19,50501019,0,0,0,4,0,0,0,0,0,2022-04-17
"17528",20,50501036,0,0,0,1,0,0,0,0,0,2022-04-17
"17529",21,50501020,0,0,0,4,0,0,0,0,0,2022-04-17
"17530",22,50501011,0,0,0,4,0,0,0,0,0,2022-04-17
"17531",23,50501041,0,0,0,4,0,0,0,0,0,2022-04-17
"17532",24,50501049,0,0,0,4,0,0,0,0,0,2022-04-17
"17533",25,50501021,0,0,0,4,0,0,0,0,0,2022-04-17
"17534",26,50501053,0,0,0,4,0,0,0,0,0,2022-04-17
"17535",27,50501010,0,0,0,4,0,0,0,0,0,2022-04-17
"17536",28,50501015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17537",29,50501028,0,0,0,4,0,0,0,0,0,2022-04-17
"17538",30,50501056,0,0,0,4,0,0,0,0,0,2022-04-17
"17539",31,50501046,0,0,0,4,0,0,0,0,0,2022-04-17
"17540",32,50501001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17541",33,50501002,0,0,0,4,0,0,0,0,0,2022-04-17
"17542",34,50501012,0,0,0,4,0,0,0,0,0,2022-04-17
"17543",35,50501014,0,0,0,4,0,0,0,0,0,2022-04-17
"17544",36,50501017,0,0,0,4,0,0,0,0,0,2022-04-17
"17545",37,50501018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17546",38,50501024,0,0,0,4,0,0,0,0,0,2022-04-17
"17547",39,50501026,0,0,0,4,0,0,0,0,0,2022-04-17
"17548",40,50501029,0,0,0,4,0,0,0,0,0,2022-04-17
"17549",41,50501031,0,0,0,4,0,0,0,0,0,2022-04-17
"17550",42,50501033,0,0,0,3,0,0,0,0,0,2022-04-17
"17551",43,50501034,0,0,0,1,0,0,0,0,0,2022-04-17
"17552",44,50501035,0,1,33.5570469798658,1,298,0,33.5570469798658,201.342281879195,0,2022-04-17
"17553",45,50501039,0,0,0,4,0,0,0,0,0,2022-04-17
"17554",46,50501042,0,0,0,NA,0,0,0,0,0,2022-04-17
"17555",47,50501043,0,0,0,NA,0,0,0,0,0,2022-04-17
"17556",48,50501044,0,0,0,1,0,0,0,0,0,2022-04-17
"17557",49,50501048,0,0,0,4,0,0,0,0,0,2022-04-17
"17558",50,50501051,0,0,0,4,0,0,0,0,0,2022-04-17
"17559",51,50501052,0,0,0,4,0,0,0,0,0,2022-04-17
"17560",52,50501054,0,0,0,4,0,0,0,0,0,2022-04-17
"17561",53,50501055,0,0,0,4,0,0,0,0,0,2022-04-17
"17562",54,50501057,0,0,0,4,0,0,0,0,0,2022-04-17
"17563",55,50501006,0,0,0,4,0,0,0,0,0,2022-04-17
"17564",56,50501025,0,0,0,NA,0,0,0,0,0,2022-04-17
"17565",1,50506016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17566",2,50506003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17567",3,50506044,0,0,0,4,0,0,0,0,0,2022-04-17
"17568",4,50506039,0,0,0,4,0,0,0,0,0,2022-04-17
"17569",5,50506005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17570",6,50506040,0,0,0,4,0,0,0,0,0,2022-04-17
"17571",7,50506066,0,0,0,4,0,0,0,0,0,2022-04-17
"17572",8,50506008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17573",9,50506072,0,0,0,4,0,0,0,0,0,2022-04-17
"17574",10,50506025,0,0,0,4,0,0,0,0,0,2022-04-17
"17575",11,50506002,0,0,0,4,0,0,0,0,0,2022-04-17
"17576",12,50506062,0,0,0,NA,0,0,0,0,0,2022-04-17
"17577",13,50506021,0,0,0,NA,0,0,0,0,0,2022-04-17
"17578",14,50506061,0,0,0,4,0,0,0,0,0,2022-04-17
"17579",15,50506052,0,0,0,4,0,0,0,0,0,2022-04-17
"17580",16,50506065,0,0,0,4,0,0,0,0,0,2022-04-17
"17581",17,50506048,0,0,0,3,0,0,0,0,0,2022-04-17
"17582",18,50506077,0,0,0,4,0,0,0,0,0,2022-04-17
"17583",19,50506029,0,0,0,4,0,0,0,0,0,2022-04-17
"17584",20,50506056,0,0,0,NA,0,0,0,0,0,2022-04-17
"17585",21,50506009,0,0,0,4,0,0,0,0,0,2022-04-17
"17586",22,50506054,0,0,0,4,0,0,0,0,0,2022-04-17
"17587",23,50506063,0,0,0,4,0,0,0,0,0,2022-04-17
"17588",24,50506026,0,0,0,4,0,0,0,0,0,2022-04-17
"17589",25,50506058,0,0,0,NA,0,0,0,0,0,2022-04-17
"17590",26,50506059,0,0,0,NA,0,0,0,0,0,2022-04-17
"17591",27,50506007,0,0,0,4,0,0,0,0,0,2022-04-17
"17592",28,50506015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17593",29,50506019,0,0,0,4,0,0,0,0,0,2022-04-17
"17594",30,50506020,0,0,0,4,0,0,0,0,0,2022-04-17
"17595",31,50506027,0,0,0,4,0,0,0,0,0,2022-04-17
"17596",32,50506032,0,0,0,4,0,0,0,0,0,2022-04-17
"17597",33,50506038,0,0,0,4,0,0,0,0,0,2022-04-17
"17598",34,50506042,0,0,0,NA,0,0,0,0,0,2022-04-17
"17599",35,50506043,0,0,0,NA,0,0,0,0,0,2022-04-17
"17600",36,50506047,0,0,0,NA,0,0,0,0,0,2022-04-17
"17601",37,50506049,0,0,0,4,0,0,0,0,0,2022-04-17
"17602",38,50506050,0,0,0,NA,0,0,0,0,0,2022-04-17
"17603",39,50506053,0,0,0,4,0,0,0,0,0,2022-04-17
"17604",40,50506057,0,0,0,NA,0,0,0,0,0,2022-04-17
"17605",41,50506060,0,0,0,4,0,0,0,0,0,2022-04-17
"17606",42,50506069,0,0,0,NA,0,0,0,0,0,2022-04-17
"17607",43,50506071,0,0,0,4,0,0,0,0,0,2022-04-17
"17608",44,50506074,0,0,0,NA,0,0,0,0,0,2022-04-17
"17609",45,50506070,0,0,0,4,0,0,0,0,0,2022-04-17
"17610",46,50506034,0,0,0,4,0,0,0,0,0,2022-04-17
"17611",47,50506073,0,0,0,4,0,0,0,0,0,2022-04-17
"17612",48,50506010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17613",49,50506012,0,0,0,4,0,0,0,0,0,2022-04-17
"17614",50,50506045,0,0,0,4,0,0,0,0,0,2022-04-17
"17615",51,50506033,0,0,0,NA,0,0,0,0,0,2022-04-17
"17616",52,50506037,0,0,0,4,0,0,0,0,0,2022-04-17
"17617",53,50506022,0,0,0,NA,0,0,0,0,0,2022-04-17
"17618",54,50506017,0,0,0,NA,0,0,0,0,0,2022-04-17
"17619",55,50506023,0,0,0,NA,0,0,0,0,0,2022-04-17
"17620",56,50506030,0,0,0,4,0,0,0,0,0,2022-04-17
"17621",57,50506055,0,0,0,4,0,0,0,0,0,2022-04-17
"17622",58,50506051,0,0,0,4,0,0,0,0,0,2022-04-17
"17623",59,50506001,0,0,0,4,0,0,0,0,0,2022-04-17
"17624",60,50506004,0,0,0,4,0,0,0,0,0,2022-04-17
"17625",61,50506011,0,0,0,4,0,0,0,0,0,2022-04-17
"17626",62,50506013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17627",63,50506018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17628",64,50506024,0,0,0,4,0,0,0,0,0,2022-04-17
"17629",65,50506028,0,0,0,NA,0,0,0,0,0,2022-04-17
"17630",66,50506035,0,0,0,NA,0,0,0,0,0,2022-04-17
"17631",67,50506041,0,0,0,4,0,0,0,0,0,2022-04-17
"17632",68,50506046,0,0,0,NA,0,0,0,0,0,2022-04-17
"17633",69,50506064,0,0,0,NA,0,0,0,0,0,2022-04-17
"17634",70,50506067,0,0,0,4,0,0,0,0,0,2022-04-17
"17635",1,50508008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17636",2,50508014,0,0,0,1,0,0,0,0,0,2022-04-17
"17637",3,50508006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17638",4,50508018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17639",5,50508047,0,0,0,NA,0,0,0,0,0,2022-04-17
"17640",6,50508016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17641",7,50508049,0,0,0,NA,0,0,0,0,0,2022-04-17
"17642",8,50508011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17643",9,50508042,0,0,0,1,0,0,0,0,0,2022-04-17
"17644",10,50508029,0,0,0,NA,0,0,0,0,0,2022-04-17
"17645",11,50508012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17646",12,50508009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17647",13,50508050,1,1,3.7821482602118,1,2644,3.7821482602118,3.7821482602118,136.157337367625,3.7821482602118,2022-04-17
"17648",14,50508034,0,0,0,NA,0,0,0,0,0,2022-04-17
"17649",15,50508045,0,0,0,NA,0,0,0,0,0,2022-04-17
"17650",16,50508055,0,0,0,1,0,0,0,0,0,2022-04-17
"17651",17,50508026,0,0,0,NA,0,0,0,0,0,2022-04-17
"17652",18,50508053,0,0,0,NA,0,0,0,0,0,2022-04-17
"17653",19,50508003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17654",20,50508032,0,0,0,NA,0,0,0,0,0,2022-04-17
"17655",21,50508037,0,0,0,NA,0,0,0,0,0,2022-04-17
"17656",22,50508052,0,0,0,NA,0,0,0,0,0,2022-04-17
"17657",23,50508039,0,0,0,NA,0,0,0,0,0,2022-04-17
"17658",24,50508020,0,0,0,NA,0,0,0,0,0,2022-04-17
"17659",25,50508025,0,0,0,NA,0,0,0,0,0,2022-04-17
"17660",26,50508035,0,0,0,NA,0,0,0,0,0,2022-04-17
"17661",27,50508007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17662",28,50508005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17663",29,50508001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17664",30,50508002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17665",31,50508004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17666",32,50508010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17667",33,50508013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17668",34,50508015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17669",35,50508017,0,0,0,NA,0,0,0,0,0,2022-04-17
"17670",36,50508019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17671",37,50508021,0,0,0,1,0,0,0,0,0,2022-04-17
"17672",38,50508022,0,0,0,NA,0,0,0,0,0,2022-04-17
"17673",39,50508024,0,0,0,NA,0,0,0,0,0,2022-04-17
"17674",40,50508027,0,0,0,NA,0,0,0,0,0,2022-04-17
"17675",41,50508028,0,0,0,1,0,0,0,0,0,2022-04-17
"17676",42,50508030,0,0,0,NA,0,0,0,0,0,2022-04-17
"17677",43,50508031,0,0,0,NA,0,0,0,0,0,2022-04-17
"17678",44,50508033,0,0,0,NA,0,0,0,0,0,2022-04-17
"17679",45,50508036,0,0,0,NA,0,0,0,0,0,2022-04-17
"17680",46,50508040,0,0,0,NA,0,0,0,0,0,2022-04-17
"17681",47,50508043,0,0,0,NA,0,0,0,0,0,2022-04-17
"17682",48,50508044,0,0,0,NA,0,0,0,0,0,2022-04-17
"17683",49,50508046,0,0,0,NA,0,0,0,0,0,2022-04-17
"17684",50,50508048,0,0,0,3,0,0,0,0,0,2022-04-17
"17685",51,50508051,0,0,0,NA,0,0,0,0,0,2022-04-17
"17686",52,50508054,0,0,0,1,0,0,0,0,0,2022-04-17
"17687",53,50508056,0,0,0,NA,0,0,0,0,0,2022-04-17
"17688",54,50508038,0,0,0,NA,0,0,0,0,0,2022-04-17
"17689",55,50508023,0,0,0,NA,0,0,0,0,0,2022-04-17
"17690",1,50511009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17691",2,50511013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17692",3,50511007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17693",4,50511012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17694",5,50511008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17695",6,50511003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17696",7,50511002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17697",8,50511005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17698",9,50511015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17699",10,50511001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17700",11,50511004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17701",12,50511006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17702",13,50511011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17703",14,50511018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17704",15,50511010,0,0,0,NA,0,0,0,0,0,2022-04-17
"17705",1,50512051,0,0,0,NA,0,0,0,0,0,2022-04-17
"17706",2,50512021,0,0,0,NA,0,0,0,0,0,2022-04-17
"17707",3,50512030,0,0,0,NA,0,0,0,0,0,2022-04-17
"17708",4,50512040,0,0,0,NA,0,0,0,0,0,2022-04-17
"17709",5,50512052,0,0,0,NA,0,0,0,0,0,2022-04-17
"17710",6,50512054,0,0,0,NA,0,0,0,0,0,2022-04-17
"17711",7,50512025,0,0,0,NA,0,0,0,0,0,2022-04-17
"17712",8,50512034,0,0,0,NA,0,0,0,0,0,2022-04-17
"17713",9,50512032,0,0,0,NA,0,0,0,0,0,2022-04-17
"17714",10,50512009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17715",11,50512050,0,0,0,1,0,0,0,0,0,2022-04-17
"17716",12,50512004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17717",13,50512015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17718",14,50512029,0,0,0,NA,0,0,0,0,0,2022-04-17
"17719",15,50512056,0,0,0,NA,0,0,0,0,0,2022-04-17
"17720",16,50512046,0,0,0,1,0,0,0,0,0,2022-04-17
"17721",17,50512036,0,0,0,NA,0,0,0,0,0,2022-04-17
"17722",18,50512014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17723",19,50512053,0,0,0,NA,0,0,0,0,0,2022-04-17
"17724",20,50512041,0,0,0,NA,0,0,0,0,0,2022-04-17
"17725",21,50512005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17726",22,50512043,0,0,0,NA,0,0,0,0,0,2022-04-17
"17727",23,50512033,0,0,0,NA,0,0,0,0,0,2022-04-17
"17728",24,50512044,0,0,0,NA,0,0,0,0,0,2022-04-17
"17729",25,50512012,0,0,0,NA,0,0,0,0,0,2022-04-17
"17730",26,50512016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17731",27,50512001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17732",28,50512002,0,0,0,NA,0,0,0,0,0,2022-04-17
"17733",29,50512003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17734",30,50512008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17735",31,50512010,0,0,0,3,0,0,0,0,0,2022-04-17
"17736",32,50512011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17737",33,50512013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17738",34,50512017,0,0,0,NA,0,0,0,0,0,2022-04-17
"17739",35,50512018,0,0,0,NA,0,0,0,0,0,2022-04-17
"17740",36,50512019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17741",37,50512020,0,0,0,NA,0,0,0,0,0,2022-04-17
"17742",38,50512022,0,0,0,NA,0,0,0,0,0,2022-04-17
"17743",39,50512023,0,0,0,NA,0,0,0,0,0,2022-04-17
"17744",40,50512024,0,0,0,NA,0,0,0,0,0,2022-04-17
"17745",41,50512026,0,0,0,NA,0,0,0,0,0,2022-04-17
"17746",42,50512027,0,0,0,NA,0,0,0,0,0,2022-04-17
"17747",43,50512028,0,0,0,NA,0,0,0,0,0,2022-04-17
"17748",44,50512031,0,0,0,NA,0,0,0,0,0,2022-04-17
"17749",45,50512035,0,0,0,NA,0,0,0,0,0,2022-04-17
"17750",46,50512037,0,0,0,NA,0,0,0,0,0,2022-04-17
"17751",47,50512038,0,0,0,NA,0,0,0,0,0,2022-04-17
"17752",48,50512039,0,0,0,NA,0,0,0,0,0,2022-04-17
"17753",49,50512042,0,0,0,NA,0,0,0,0,0,2022-04-17
"17754",50,50512045,0,0,0,NA,0,0,0,0,0,2022-04-17
"17755",51,50512047,0,0,0,NA,0,0,0,0,0,2022-04-17
"17756",52,50512049,0,0,0,NA,0,0,0,0,0,2022-04-17
"17757",53,50512055,0,0,0,NA,0,0,0,0,0,2022-04-17
"17758",1,51602011,0,0,0,NA,0,0,0,0,0,2022-04-17
"17759",2,51602013,0,0,0,NA,0,0,0,0,0,2022-04-17
"17760",3,51602017,0,0,0,NA,0,0,0,0,0,2022-04-17
"17761",4,51602007,0,0,0,NA,0,0,0,0,0,2022-04-17
"17762",5,51602001,0,0,0,NA,0,0,0,0,0,2022-04-17
"17763",6,51602014,0,0,0,NA,0,0,0,0,0,2022-04-17
"17764",7,51602020,0,0,0,NA,0,0,0,0,0,2022-04-17
"17765",8,51602016,0,0,0,NA,0,0,0,0,0,2022-04-17
"17766",9,51602019,0,0,0,NA,0,0,0,0,0,2022-04-17
"17767",10,51602015,0,0,0,NA,0,0,0,0,0,2022-04-17
"17768",11,51602004,0,0,0,NA,0,0,0,0,0,2022-04-17
"17769",12,51602002,1,1,5.85823081429408,1,1707,5.85823081429408,5.85823081429408,23.4329232571763,5.85823081429408,2022-04-17
"17770",13,51602003,0,0,0,NA,0,0,0,0,0,2022-04-17
"17771",14,51602005,0,0,0,NA,0,0,0,0,0,2022-04-17
"17772",15,51602006,0,0,0,NA,0,0,0,0,0,2022-04-17
"17773",16,51602008,0,0,0,NA,0,0,0,0,0,2022-04-17
"17774",17,51602009,0,0,0,NA,0,0,0,0,0,2022-04-17
"17775",18,51602010,0,0,0,NA,0,0,0,0,0,2022-04-17
