"X","pop","equar","first_date","equar_date","lambdaValues","tau","beta","c","omega","theta","r","deltaA","epsT","deltaS","E0","IA0","IS0","startProjection_date","FittedTo","Convergence","fitness","distance","Geographical.Level","Geographical.Place","C0","mu","popMultiplier","area"
173,65925,"23;54;84;115;146;176;207;237;268;299;327;358;388;419;449","2020-04-08","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.947667537897306;0.486648485227979;0.941163227822418;0.700036306009165;0.95;0.739458619882493;0.293823632370284;0.192252154539979;0.445454709827425;0.564520321776197;0.226812008452662;0.56210408906055;0.509648631298981;0.382638899555653;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.826812693944476,7.89560513425725,"muncity","Sablayan",1,4.05479e-05,0.75,175109000
361,113692,"26;57;87;118;149;179;210;240;271;302;330;361;391;422;452","2020-04-05","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.852311362563471;0.625646796272204;0.403438353829801;0.416478188119639;0.41372409771725;0.816306264257393;0.673270148780996;0.557514145091748;0.704656241079568;0.260633532296622;0.247820332991849;0.606935290868629;0.297651685642502;0.704140504283857",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.754872787793796,19.8352819366641,"muncity","San jose",1,4.05479e-05,0.75,175110000
257,29804,"1;31;62;93;123;154;184;215;246;274;305;335;366;396","2020-05-31","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.33915362094216;0.95;0.95;0.664767030464164;0.797156934144987;0.823352737136961;0.791524270514839;0.728291731077284;0.238457552919683;0;0.461338676172762;0.501537794340634;0.115816446971428;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",113.854823631224,779.354614289253,406.990997557426,"2021-06-01","Active",0,0.855333621068579,3.676838440455,"muncity","Baco",1,4.05479e-05,0.75,175201000
258,32827,"9;40;71;101;132;162;193;224;252;283;313;344;374","2020-06-22","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.949909441365185;0.716004736751173;0.43778280550994;0.497052828911125;0.95;0.511346459093721;0.705924362782664;0.495509265720968;0;0.309572362852871;0.677284189437968;0.556977106849302;0.919039728452677",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.478073281885558,11.5349441760336,"muncity","Bansud",1,4.05479e-05,0.75,175202000
174,57718,"19;50;80;111;142;172;203;233;264;295;323;354;384;415;445","2020-04-12","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.763615207453398;0.864267911475682;0.86115915007883;0.875868214190946;0.88091343547158;0.604185763518787;0.662258199096264;0.536090410130453;0.0135005756951533;0.0225461326143647;0.570574216909321;0.119382229429259;0.671529347618477;0.410770902618714;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.851586279707076,4.6063438205349,"muncity","Bongabong",1,4.05479e-05,0.75,175203000
259,107225,"4;34;65;95;126;157;187;218;248;279;310;338;369;399;430;460","2020-03-28","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.433434090964017;0.842572591332047;0.686160017585753;0.497496344050507;0.445337717003602;0.603436689967235;0.633861163011021;0.741869707629909;0.299680092283585;0.886751314661025;0.71873635437011;0.0582121165649235;0.278007365639716;0.584184936854966;0.455858727046271;0.704863586417826",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.902899379105525,20.746921423407,"muncity","City of calapan ",1,4.05479e-05,0.75,175205000
175,36096,"18;48;79;110;140;171;201;232;263;291;322;352;383;413","2020-05-14","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0;0;0.95;0.95;0.95;0.859797184005411;0.845765349765096;0.869623956187475;0.577092549554072;0.595886815785388;0.390540647879061;0.538957254097568;0.548975194024388;0.811403152695857",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1000,367.637563001686,1000,"2021-06-01","Active",0,-0.545678229379896,25.7635463446534,"muncity","Gloria",1,4.05479e-05,0.75,175206000
362,82488,"16;47;77;108;138;169;200;228;259;289;320;350","2020-07-16","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.717708628226221;0.559057787709829;0.66996893439285;0.850816413046983;0.782036047640515;0.829311738451143;0;0;0.100943216996483;0.640044592571123;0.405618656328822;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1.69006731025709,"2021-06-01","Active",0,0.764422935888741,10.2382322912879,"muncity","Naujan",1,4.05479e-05,0.75,175208000
363,69008,"18;48;79;110;140;171;201;232;263;291;322;352;383;413","2020-05-14","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.897977695161564;0.6526309863075;0.87945284990273;0.314748433792771;0.295253307183683;0.95;0.513836657819846;0.57559965979442;0.784076240833675;0.0744068802806481;0.306830919898041;0.825697656987652;0.0310590322389076;0.889310604544203",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",6.63579704294893,1,1,"2021-06-01","Active",0,0.87273648475468,7.90145536783999,"muncity","Pinamalayan",1,4.05479e-05,0.75,175209000
364,29314,"22;53;83;114;145;175;206;236;267;298;326;357;387;418;448","2020-04-09","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.893469588452538;0.701975449365776;0.636912130907379;0.723802025910763;0.885866286266746;0.943990753364953;0.949653420170113;0.949959493309144;0.949972109738346;0.949978673643168;0.273897113501152;0.229846544292718;0.881360101256064;0.880918718210978;0.416357028572725",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.211953990403749,13.1548304860803,"muncity","Puerto galera",1,4.05479e-05,0.75,175211000
260,42605,"18;48;79;110;140;171;201;232;263;291;322;352;383;413","2020-05-14","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.603165824039129;0.890096202350903;0.838853541848485;0.867807428647405;0.88414705606904;0.364842036408165;0.210587476452477;0.709576270104499;0.000666236811988861;0.495459631288883;0.135204780209186;0.576012021285986;0.511937063514264;0.911989371970375",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.820706906459648,5.49264036998734,"muncity","Roxas",1,4.05479e-05,0.75,175212000
261,14338,"30;60;91;121;152;183;211;242;272;303;333","2020-08-02","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.942886924386733;0.76172595008764;0.588671212609312;0.679311753591894;0.779099598593513;0.703874375079441;0.0608983016880418;0.281709378754932;0.192750048236714;0.313136106558056;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",909.171219609419,649.819045981642,763.64817073456,"2021-06-01","Active",0,0.811317029924943,5.12289903520442,"muncity","San teodoro",1,4.05479e-05,0.75,175213000
365,31312,"27;58;88;119;149;180;211;239;270;300;331;361","2020-07-05","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.679732734140923;0.678959541431921;0.289809626682925;0.95;0.619904464643058;0;0.81207473533016;0.572836977576489;0.26784519674428;0.609596272808848;0.308686078962721;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.817123296121677,3.28638647235014,"muncity","Socorro",2,4.05479e-05,0.75,175214000
176,40437,"10;41;71;102;132;163;194;222;253;283;314;344","2020-07-22","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.939778136217223;0.865148569948096;0.930181660675991;0.947776318773152;0.947877585367258;0.948477564381778;0;0;0;0;0;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",9.26566001329618,1,1,"2021-06-01","Active",0,0.499261876934438,13.6603076724361,"muncity","Victoria",1,4.05479e-05,0.75,175215000
262,62311,"28;59;89;120;150;181;212;240;271;301;332;362","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.535080447287312;0.941101699466115;0.949999892456207;0.69289539624221;0.95;0.244367209426056;0.833157589517452;0.286450340441638;0.141261742142703;0;0.309042390594965;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",473.523852188395,1,320.583949322414,"2021-06-01","Active",0,0.725037375229497,17.8992337412335,"muncity","Bataraza",4,4.05479e-05,0.75,175305000
177,54802,"22;53;83;114;144;175;206;234;265;295;326;356","2020-07-10","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.734392590719734;0.750628019964477;0.918242555028288;0.947170338608797;0.932126417754183;0.942064177972663;0;0;0;0;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",7.77277222149207,1,1,"2021-06-01","Active",0,0.193420250378771,28.5957554236075,"muncity","Brooke's point",1,4.05479e-05,0.75,175306000
263,5188,"16;46;77;108;136;167;197;228;258","2020-10-16","2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.710878105256117;0.80708954873653;0.508172224595369;0;0.95;0.358409246479618;0.592671414150734;0.723606553371064;0.564728983049281",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,4.82769795275826,"2021-06-01","Active",0,0.318882669558497,0.39627078685308,"muncity","Cagayancillo",1,4.05479e-05,0.75,175308000
178,42770,"12;43;74;104;135;165;196;227;255;286;316;347;377","2020-06-19","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.669269448783732;0.730390830656034;0.427381149665105;0.792021762435521;0.95;0.679065910205405;0;0.751583941743397;0.481014239063406;0.424979507997158;0;0.525352633376671;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",4.28336623483939,1,1,"2021-06-01","Active",0,0.634489962303414,21.0549290353052,"muncity","Coron",3,4.05479e-05,0.75,175309000
264,18460,"16;47;77;108;139;169;200;230;261;292;320;351;381;412;442","2020-04-15","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.918540401596899;0.947163700762868;0.869019320473212;0.802988754651702;0.66122387297876;0;0.714281657002912;0.95;0.156932015673986;0.834532670836364;0.414351194226558;0.458139931358363;0.483710890472856;0.269742154755291;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1.26046082946334,181.724847337847,1,"2021-06-01","Active",0,0.650179960722441,3.84318340643296,"muncity","Cuyo",1,4.05479e-05,0.75,175310000
179,210637,"6;36;67;97;128;159;189;220;250;281;312;340;371;401;432;462","2020-03-26","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.944708958018611;0.664391392106979;0.585640740404888;0.618471911606007;0.67528684091796;0.761123524292681;0.522562286160271;0.880718077927969;0.294745770687524;0.69771364822494;0.357192496612045;0.440060124529707;0.365274511640336;0.153844354807075;0.683932704592284;0.924858672449932",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.86118106225502,99.7306064983881,"muncity","City of puerto princesa ",1,4.05479e-05,0.75,175316000
180,62061,"28;59;89;120;150;181;212;240;271;301;332;362","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.946854474647368;0.528341342139186;0.876436144073677;0.921106487238128;0.920650967542399;0.809348056260603;0.507118536227679;0;0.261494435578887;0;0.448927152313081;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",881.79072129207,795.441106572052,836.758758941466,"2021-06-01","Active",0,0.505455185991496,10.079650522067,"muncity","Taytay",1,4.05479e-05,0.75,175320000
181,16628,"11;42;72;103;133;164;195;223;254;284;315;345","2020-07-21","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.949998838031151;0.949956776311149;0.949984141040436;0.94999321592325;0.949988876509922;0.743990722388867;0.67074268707171;0;0;0;0;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1.07845241418859,1,1,"2021-06-01","Active",0,0.563236755249874,17.3793375358412,"muncity","Culion",1,4.05479e-05,0.75,175322000
366,35028,"27;57;88;118;149;180;208;239;269;300;330","2020-08-05","2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.767394874696496;0.468197611960556;0.625228500888562;0.90980588344051;0.927400747442572;0;0;0;0.494413959459355;0.724999440653811;0.25594231135696",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Active",0,0.688260591284957,10.9108557700445,"muncity","Odiongan",1,4.05479e-05,0.75,175909000
265,29924,"4;35;66;96;127;157;188;219;247;278;308;339;369","2020-06-27","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.948992939934383;0.736057696440125;0.656687859857238;0.678136277483761;0.435197266873667;0.464604840904819;0.569410475479199;0.739819171512561;0.328767804516682;0.491767822856194;0.95;0.1509843383589;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1.48516924377742,1.77706266296027,"2021-06-01","Active",0,0.856607418682944,2.40675613243146,"muncity","Romblon ",1,4.05479e-05,0.75,175910000
182,17968,"26;57;87;118;148;179;210;238;269;299;330;360","2020-07-06","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.95;0.885284081148599;0.660040901632766;0.624851516868811;0.690235032351486;0.471360092016402;0.0317145047670894;0.627472615420902;0.559555589811445;0;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,311.430266230336,175.395965662844,"2021-06-01","Active",1,0.908195205986123,3.65540582825996,"muncity","San fernando",1,4.05479e-05,0.75,175913000
3,46248,"28;59;89;120;150;181;212;240;271;301;332;362","2020-07-04","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.808708234749091;0.558637112739302;0.95;0.487210390799975;0.139854175814326;0.541309678549376;0.824714698813291;0;0.708660083174046;0.391096563968768;0.392014961335862;0.95",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Cumulative",0,0.992414221653866,3.90930776381689,"muncity","Asuncion (saug)",1,4.05479e-05,0.75,112301000
2,58220,"22;53;83;114;144;175;206;234;265;295;326;356","2020-07-10","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.53414932294184;0.861608545719034;0.567973963168005;0.653188028002584;0.232043792882013;0.515453212468274;0.462751372433777;0.756282409720439;0.464862379210808;0.417429933647474;0.426696104219784;0.51502289098539",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Cumulative",0,0.997893896983936,3.97246468230116,"muncity","Carmen",1,4.05479e-05,0.75,112303000
31,59511,"19;50;80;111;141;172;203;231;262;292;323;353","2020-07-13","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.95;0.782553356261563;0.69898069290397;0.718292110772591;0;0.065078299054532;0.95;0.699707102584501;0.381630939824093;0.393401962597442;0.526156269251939;0",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",11.163422364019,1,1,"2021-06-01","Cumulative",52,0.996184998614842,3.09103057826308,"muncity","Kapalong",1,4.05479e-05,0.75,112305000
21,42757,"14;45;75;106;136;167;198;226;257;287;318;348","2020-07-18","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30","0.949783080689865;0.935948601491241;0;0.450844171013711;0.891224208888966;0.946938205627514;0;0;0.370929360645658;0.877027322014403;0;0.686678137735345",5,0.325757451,0.18,0.33,0.071428571,0.0989078560090717,0.064737690921165,0.00185418858022343,"0.064737690921165;0.0754850159319163;0.0820813058565806;0.0913193866415108;0.0680574785262054;0.0888780977785465;0.117222189079319;0.128094505415864;0.141604546010021;0.147229592785877;0.121286039474328;0.162343491247891;0.131281550306197;0.142462532857647;0.157708589785931;0.182064137446119",1,1,1,"2021-06-01","Cumulative",52,0.918029715465631,13.0959162634136,"muncity","New corella",1,4.05479e-05,0.75,112314000
